java.lang.management.MemoryUsage.<init>,0.0000
sun.nio.ch.Net.accept,0.0000
java.net.URL.<init>,0.0002
org.springframework.data.core.TypeDiscoverer.getReturnType,0.0002
org.springframework.util.StringUtils.hasLength,0.0002
java.io.WinNTFileSystem.canonicalize0,0.0002
java.lang.StringLatin1.toLowerCase,0.0002
org.springframework.core.annotation.AnnotationTypeMappings.forAnnotationType,0.0000
java.lang.invoke.LambdaForm$DMH/0x000000002d134800.invokeInterface,0.0000
org.thymeleaf.engine.Attributes.searchAttribute,0.0000
java.lang.Thread.dumpThreads,0.8074
org.hibernate.sql.results.graph.collection.internal.SetInitializer.forEachSubInitializer,0.0001
java.lang.String.indexOfNonWhitespace,0.0001
org.springframework.boot.loader.zip.ZipContent.nameHash,0.0001
jdk.internal.misc.Unsafe.park,0.0001
org.apache.tomcat.util.http.ValuesEnumerator.findNext,0.0001
org.springframework.data.jpa.repository.query.PreprocessedQuery.getQueryString,0.0001
sun.nio.cs.ThreadLocalCoders$Cache.forName,0.0002
org.hibernate.validator.internal.engine.valuecontext.ValueContext.<init>,0.0002
java.net.URL.<init>,0.0002
org.springframework.core.ResolvableType.forClass,0.0002
org.hibernate.internal.util.collections.BoundedConcurrentHashMap$Segment.get,0.0002
jdk.internal.misc.Unsafe.park,0.0002
sun.nio.ch.IOUtil.drain,0.0000
sun.nio.ch.WEPoll.wait,0.0000
jdk.internal.misc.Unsafe.unpark,0.0000
java.nio.channels.spi.AbstractSelectableChannel.keyFor,0.0000
java.lang.StringLatin1.regionMatchesCI,0.0000
org.springframework.web.servlet.resource.PathResourceResolver.getResource,0.0000
org.hibernate.engine.internal.EntityEntryContext.clear,0.0000
java.lang.StringLatin1.regionMatchesCI,0.0000
jdk.internal.misc.Unsafe.park,0.0001
java.net.URL.<init>,0.0001
java.lang.StringLatin1.regionMatchesCI,0.0001
org.apache.catalina.connector.RequestFacade.getAttribute,0.0001
org.h2.jdbc.JdbcConnection.checkClosed,0.0002
org.hibernate.boot.beanvalidation.BeanValidationEventListener.validate,0.0002
java.net.URL.<init>,0.0004
org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl.release,0.0002
java.lang.ref.Reference.waitForReferencePendingList,0.0000
