sun.nio.ch.Net.accept,0.0000
java.net.URL.<init>,0.0004
org.h2.command.Parser.readFilterAndOver,0.0002
org.springframework.web.util.HtmlUtils.htmlEscape,0.0002
org.apache.coyote.http11.Http11InputBuffer.init,0.0001
jdk.internal.misc.Unsafe.park,0.0002
java.lang.Thread.dumpThreads,0.8350
java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter.initialValue,0.0002
org.hibernate.internal.util.collections.BoundedConcurrentHashMap$LIRS.pruneStack,0.0002
org.springframework.web.servlet.resource.DefaultResourceResolverChain.initChain,0.0002
java.lang.invoke.DirectMethodHandle$Holder.invokeSpecial,0.0002
org.hibernate.query.internal.QueryOptionsImpl.<init>,0.0004
java.net.URL.<init>,0.0004
java.lang.invoke.DirectMethodHandle$Holder.invokeStatic,0.0004
jdk.internal.util.DecimalDigits.uncheckedGetCharsLatin1,0.0004
com.zaxxer.hikari.HikariDataSource.isClosed,0.0004
java.util.ArrayList.<init>,0.0002
jdk.internal.misc.Unsafe.allocateInstance,0.0002
java.lang.StringLatin1.regionMatchesCI,0.0002
org.springframework.web.util.pattern.PathPattern$PathMatchInfo.<init>,0.0002
java.util.concurrent.LinkedBlockingQueue.offer,0.0000
sun.nio.ch.WEPoll.wait,0.0000
org.apache.tomcat.util.net.NioEndpoint$Poller.run,0.0000
java.lang.ThreadLocal$ThreadLocalMap.getEntryAfterMiss,0.0002
java.lang.Character.digit,0.0002
org.springframework.web.servlet.handler.AbstractUrlHandlerMapping.lookupHandler,0.0002
java.lang.StringLatin1.regionMatchesCI,0.0002
java.util.Arrays.binarySearch0,0.0004
org.hibernate.query.sqm.internal.SqmInterpretationsKey.equals,0.0004
org.apache.coyote.http11.Http11Processor.prepareResponse,0.0004
org.hibernate.engine.spi.BatchFetchQueue.getBatchLoadableEntityIds,0.0004
jdk.internal.misc.Unsafe.park,0.0004
org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl.release,0.0004
java.util.Arrays.binarySearch0,0.0001
org.springframework.expression.spel.ast.CompoundExpression.getValueRef,0.0001
java.util.AbstractCollection.isEmpty,0.0001
jdk.internal.misc.Unsafe.park,0.0001
java.net.URL.<init>,0.0002
java.time.temporal.ChronoField.checkValidValue,0.0002
jdk.internal.misc.Unsafe.park,0.0002
org.springframework.boot.loader.jar.NestedJarFile.hasEntry,0.0004
org.h2.message.Trace.isDebugEnabled,0.0004
org.hibernate.collection.spi.PersistentBag.getSnapshot,0.0004
org.springframework.util.AntPathMatcher$AntPatternComparator$PatternInfo.initCounters,0.0004
java.lang.invoke.DirectMethodHandle$Holder.invokeSpecial,0.0004
jdk.internal.misc.Unsafe.park,0.0004
java.lang.ref.Reference.waitForReferencePendingList,0.0000
