sun.nio.ch.Net.accept,0.0000
org.h2.mvstore.tx.VersionedBitSet.clone,0.0002
org.springframework.util.AntPathMatcher.tokenizePath,0.0002
org.thymeleaf.spring6.util.SpringStandardExpressionUtils.containsSpELInstantiationOrStaticOrParam,0.0002
org.springframework.boot.loader.jar.NestedJarFile.hasEntry,0.0003
java.util.concurrent.ConcurrentHashMap.get,0.0003
java.lang.StringLatin1.regionMatchesCI,0.0003
java.lang.Thread.dumpThreads,0.7080
java.util.Arrays.binarySearch0,0.0001
java.net.URL.<init>,0.0001
org.h2.mvstore.CursorPos.traverseDown,0.0000
jdk.internal.misc.Unsafe.park,0.0004
sun.nio.ch.WEPoll.wait,0.0000
org.h2.mvstore.db.MVPrimaryIndex.find,0.0000
java.lang.StringLatin1.regionMatchesCI,0.0000
org.thymeleaf.util.ProcessorComparators$ProcessorPrecedenceComparator.compareWrapped,0.0000
java.util.HashMap.hash,0.0000
org.apache.catalina.core.StandardPipeline.isAsyncSupported,0.0001
jdk.internal.misc.Unsafe.park,0.0001
jdk.internal.misc.Unsafe.park,0.0001
ch.qos.logback.classic.LoggerContext.getTurboFilterChainDecision_0_3OrMore,0.0000
java.net.URL.getDefaultPort,0.0004
java.util.HashMap$HashIterator.nextNode,0.0004
jdk.internal.misc.Unsafe.park,0.0004
java.lang.ref.Reference.waitForReferencePendingList,0.0000
