sun.nio.ch.Net.accept,0.0000
java.net.URL.<init>,0.0005
org.springframework.boot.loader.net.protocol.jar.UrlJarFiles$Cache.get,0.0003
java.net.URL.<init>,0.0003
java.net.URL.getDefaultPort,0.0003
org.springframework.boot.loader.net.protocol.jar.UrlJarFiles$Cache.putIfAbsent,0.0003
java.lang.Thread.dumpThreads,0.8556
org.springframework.web.filter.ServerHttpObservationFilter.createOrFetchObservation,0.0002
org.thymeleaf.spring6.processor.SpringValueTagProcessor.doProcess,0.0002
java.util.Arrays.binarySearch0,0.0003
sun.nio.ch.SocketDispatcher.write0,0.0003
java.net.URL.<init>,0.0003
jdk.internal.misc.Unsafe.park,0.0006
org.h2.jdbc.JdbcResultSet.getMetaData,0.0005
java.lang.StringLatin1.regionMatchesCI,0.0009
org.springframework.boot.loader.zip.ZipContent.nameHash,0.0005
sun.nio.ch.WEPoll.wait,0.0000
java.util.Arrays.binarySearch0,0.0004
java.net.URL.<init>,0.0004
org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker,0.0004
jdk.internal.misc.Unsafe.allocateInstance,0.0004
java.lang.String.regionMatches,0.0004
java.net.URL.<init>,0.0007
org.apache.catalina.connector.Request.getAttribute,0.0003
java.lang.StringLatin1.regionMatchesCI,0.0003
org.springframework.boot.loader.net.protocol.jar.UrlJarFiles$Cache.get,0.0007
java.lang.ThreadLocal$ThreadLocalMap.remove,0.0001
sun.nio.ch.SocketDispatcher.write0,0.0001
java.net.URL.getDefaultPort,0.0002
java.lang.String.regionMatches,0.0002
java.net.URL.<init>,0.0002
java.lang.invoke.LambdaForm$MH/0x000000002db9c000.invokeExact_MT,0.0002
java.lang.ref.Reference.waitForReferencePendingList,0.0000
