timestamp,branch,power_watts,energy_joules,interval_seconds
1779776639269,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.044740704,0.044836977,1.002151800
1779776639269,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit;org.springframework.samples.petclinic.owner.Visit.<init>,0.017896281,0.017934791,1.002151800
1779776639269,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.056245456,0.056366485,1.002151800
1779776639269,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.325115781,0.325815365,1.002151800
1779776640402,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.572090791,0.574338364,1.003928700
1779776642594,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.120098567,0.120549525,1.003754900
1779776643921,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.141484242,0.142757600,1.009000000
1779776643921,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.017224169,0.017379186,1.009000000
1779776643921,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.617199375,0.622754169,1.009000000
1779776647209,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.075952184,0.076414057,1.006081100
1779776647209,org.springframework.samples.petclinic.owner.PetController.findOwner,0.059337644,0.059698482,1.006081100
1779776647209,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.207483962,0.208745692,1.006081100
1779776647209,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit;org.springframework.samples.petclinic.owner.Visit.<init>,0.166145403,0.167155750,1.006081100
1779776647209,org.springframework.samples.petclinic.owner.VisitController.setAllowedFields,0.020768175,0.020894469,1.006081100
1779776647209,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.225483047,0.226854232,1.006081100
1779776650516,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.076900067,0.079573936,1.034770700
1779776651905,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.224383983,0.224809101,1.001894600
