timestamp,branch,power_watts,energy_joules,interval_seconds
1779742602065,org.springframework.samples.petclinic.PetClinicApplication.main,4.725407630,4.773559533,1.010190000
1779742603166,org.springframework.samples.petclinic.PetClinicApplication.main,10.913902435,11.038625421,1.011427900
1779742604243,org.springframework.samples.petclinic.PetClinicApplication.main,8.240538221,8.307682126,1.008148000
1779742604243,org.springframework.samples.petclinic.PetClinicApplication.main;org.springframework.samples.petclinic.system.WebConfiguration$$SpringCGLIB$$0.<clinit>;org.springframework.samples.petclinic.system.WebConfiguration$$SpringCGLIB$$0.CGLIB$STATICHOOK1,0.189437660,0.190981198,1.008148000
1779742605320,org.springframework.samples.petclinic.PetClinicApplication.main,11.986931880,12.042407401,1.004628000
1779742606396,org.springframework.samples.petclinic.PetClinicApplication.main,7.586103352,7.664157528,1.010289100
1779742607472,org.springframework.samples.petclinic.PetClinicApplication.main,2.984951069,3.016205895,1.010470800
1779742608539,org.springframework.samples.petclinic.PetClinicApplication.main,4.724565094,4.748803530,1.005130300
1779742609599,org.springframework.samples.petclinic.PetClinicApplication.main,12.981793409,13.043101227,1.004722600
1779742663814,org.springframework.samples.petclinic.vet.VetController.showVetList;org.springframework.samples.petclinic.vet.VetController.findPaginated,1.502840438,1.523888620,1.014005600
1779742663814,org.springframework.samples.petclinic.vet.Vet.getSpecialties,0.121841805,0.123548273,1.014005600
1779742664905,org.springframework.samples.petclinic.owner.OwnerController.processFindForm;org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName,3.843820744,3.879051668,1.009165600
1779742666100,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.311107096,0.318035420,1.022269900
1779742666100,org.springframework.samples.petclinic.owner.OwnerController.processFindForm;org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName,0.066192999,0.067667111,1.022269900
1779742666100,org.springframework.samples.petclinic.owner.OwnerController.findOwner;org.springframework.samples.petclinic.owner.Pet.<init>;org.springframework.samples.petclinic.model.NamedEntity.<init>,0.062374172,0.063763239,1.022269900
1779742666100,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.066192999,0.067667111,1.022269900
1779742667204,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.151330020,0.154343318,1.019912100
1779742667204,org.springframework.samples.petclinic.owner.PetController.populatePetTypes,0.635771440,0.648430985,1.019912100
1779742667204,org.springframework.samples.petclinic.owner.PetController.findOwner,0.386602419,0.394300485,1.019912100
1779742667204,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.589352963,0.601088219,1.019912100
1779742667204,org.springframework.samples.petclinic.owner.PetController.processCreationForm;org.springframework.samples.petclinic.owner.Owner.getPet,0.031581917,0.032210779,1.019912100
1779742667204,org.springframework.samples.petclinic.owner.PetController.processCreationForm,1.775307587,1.810657689,1.019912100
1779742668708,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.135922915,0.138002699,1.015301200
1779742668708,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.414771404,0.421117904,1.015301200
1779742668708,org.springframework.samples.petclinic.owner.PetController.findOwner,0.097999671,0.099499183,1.015301200
1779742668708,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.195999342,0.198998367,1.015301200
1779742668708,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.197219644,0.200237341,1.015301200
1779742668708,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.402230450,0.408385059,1.015301200
1779742669860,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.344336635,0.345256806,1.002672300
1779742670942,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.082228040,0.083208897,1.011928500
1779742670942,org.springframework.samples.petclinic.owner.OwnerController.processFindForm;org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName,0.760609372,0.769682301,1.011928500
1779742672025,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.072053439,0.072705832,1.009054300
1779742672025,org.springframework.samples.petclinic.owner.PetController.populatePetTypes,0.046114201,0.046531732,1.009054300
1779742672025,org.springframework.samples.petclinic.owner.PetController.findOwner,0.209435328,0.211331618,1.009054300
1779742672025,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.558173970,0.563227845,1.009054300
1779742673338,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.040376869,0.040487328,1.002735700
1779742673338,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.211497886,0.212076481,1.002735700
1779742673338,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.076908322,0.077118720,1.002735700
1779742673338,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.145805361,0.146204241,1.002735700
1779742673338,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.531628777,0.533083154,1.002735700
1779742675470,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.196306917,0.196521461,1.001092900
1779742675470,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.130871278,0.131014307,1.001092900
1779742676525,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.021656059,0.021791254,1.006242800
1779742676525,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.048726133,0.049030321,1.006242800
1779742676525,org.springframework.samples.petclinic.owner.PetController.populatePetTypes,0.205732563,0.207016910,1.006242800
1779742676525,org.springframework.samples.petclinic.owner.PetController.findOwner,0.064968178,0.065373761,1.006242800
1779742676525,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.064968178,0.065373761,1.006242800
1779742676525,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit;org.springframework.samples.petclinic.owner.Owner.getPet,0.064968178,0.065373761,1.006242800
1779742676525,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.048726133,0.049030321,1.006242800
1779742677580,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.088668133,0.089000400,1.003747300
1779742677580,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.088668133,0.089000400,1.003747300
1779742677580,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.532008801,0.534002397,1.003747300
1779742678639,org.springframework.samples.petclinic.owner.OwnerController.processFindForm;org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName,0.222738249,0.224142436,1.006304200
1779742679689,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.107518315,0.107518315,1.000000000
1779742679689,org.springframework.samples.petclinic.owner.PetController.findOwner,0.215036630,0.215036630,1.000000000
1779742679689,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.215036630,0.215036630,1.000000000
1779742680754,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.028790270,0.029017126,1.007879600
1779742680754,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.161945269,0.163221333,1.007879600
1779742682859,org.springframework.samples.petclinic.owner.OwnerController.processFindForm;org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName,0.150930328,0.152166765,1.008192100
1779742683914,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.076483215,0.076636487,1.002004000
1779742683914,org.springframework.samples.petclinic.owner.PetController.findOwner,0.152966429,0.153272974,1.002004000
1779742683914,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.229449644,0.229909461,1.002004000
1779742684970,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.044947931,0.045051545,1.002305200
1779742686036,org.springframework.samples.petclinic.vet.VetController.showVetList;org.springframework.samples.petclinic.vet.Vets.<init>,0.055981989,0.056644396,1.011832500
1779742686036,org.springframework.samples.petclinic.owner.OwnerController.processFindForm;org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName,0.167945966,0.169933187,1.011832500
1779742687147,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.703668506,0.714127694,1.014863800
1779742688225,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.086427296,0.087722107,1.014981500
1779742688225,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.051856378,0.052633264,1.014981500
1779742688225,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.432136482,0.438610535,1.014981500
1779742691624,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.432741135,0.439306381,1.015171300
1779742691624,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.576988180,0.585741841,1.015171300
1779742692824,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.024571364,0.024749595,1.007253600
1779742692824,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm;org.springframework.samples.petclinic.owner.Owner.addVisit;org.springframework.samples.petclinic.owner.Owner.getPet,0.039314183,0.039599353,1.007253600
1779742692824,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.087754873,0.088391412,1.007253600
1779742692824,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.023869325,0.024042464,1.007253600
1779742696058,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.014560545,0.014913188,1.024219100
1779742696058,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.034945307,0.035791651,1.024219100
1779742696058,org.springframework.samples.petclinic.owner.VisitController.setAllowedFields,0.087363267,0.089479127,1.024219100
1779742696058,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.180550752,0.184923529,1.024219100
1779742696058,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.463025316,0.474239373,1.024219100
1779742699471,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.576680692,0.581926814,1.009097100
1779742699471,org.springframework.samples.petclinic.model.NamedEntity.toString,0.865021038,0.872890221,1.009097100
1779742699471,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.576680692,0.581926814,1.009097100
1779742700812,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.129290846,0.130599192,1.010119400
1779742700812,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.096968134,0.097949394,1.010119400
1779742700812,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.183162031,0.185015521,1.010119400
1779742700812,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.415885554,0.420094066,1.010119400
1779742703020,org.springframework.samples.petclinic.owner.OwnerController.findOwner,1.564774881,1.583504297,1.011969400
1779742704112,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.128166944,0.128315682,1.001160500
1779742704112,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.474217694,0.474768024,1.001160500
1779742708670,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.137082774,0.138361866,1.009330800
1779742708670,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.017243116,0.017404008,1.009330800
1779742708670,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.144842177,0.146193670,1.009330800
1779742711956,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.173396234,0.180200683,1.039242200
1779742711956,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.066690859,0.069307955,1.039242200
1779742715428,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.560383825,0.565598476,1.009305500
1779742716714,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.017014484,0.017244150,1.013498300
1779742716714,org.springframework.samples.petclinic.owner.OwnerController.showOwner;org.springframework.samples.petclinic.owner.Visit.<init>,0.022685978,0.022992200,1.013498300
1779742716714,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.019445124,0.019707600,1.013498300
1779742716714,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.121532026,0.123172502,1.013498300
1779742716714,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.051043451,0.051732451,1.013498300
1779742717814,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.295775691,0.300178075,1.014884200
1779742720063,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.526714874,0.574291449,1.090327000
1779742723468,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.396960079,0.398577135,1.004073600
1779742723468,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.079392016,0.079715427,1.004073600
1779742723468,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.158784031,0.159430854,1.004073600
1779742724544,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.031775134,0.031955315,1.005670500
1779742724544,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.236043850,0.237382337,1.005670500
1779742725591,org.springframework.samples.petclinic.owner.OwnerController.processFindForm;org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName,0.099337874,0.099427695,1.000904200
1779742725591,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.099337874,0.099427695,1.000904200
1779742726642,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.040103108,0.040119594,1.000411100
1779742727702,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.047784640,0.048113327,1.006878500
1779742727702,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.071676960,0.072169990,1.006878500
1779742727702,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.071676960,0.072169990,1.006878500
