1758132078,0.0095
1758132206,0.0131
1758132175,0.0150
1758132162,0.0092
1758132147,0.0073
1758132227,0.0073
1758132192,0.0097
1758132068,0.0080
1758132132,0.0136
1758132117,0.0049
