1758132058,0.0118
1758132078,0.0079
1758132206,0.0142
1758132162,0.0144
1758132147,0.0091
1758132227,0.0074
1758132192,0.0118
1758132086,0.0133
1758132132,0.0095
1758132117,0.0053
