org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.0047
org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.0016
org.springframework.samples.petclinic.owner.PetController.findOwner,0.0032
org.springframework.samples.petclinic.owner.Visit.<init>,0.0016
org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName,0.0079
org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.0016
org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.0047
org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.0026
org.springframework.samples.petclinic.owner.PetController.findOwner,0.0013
org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName,0.0026
org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.0013
org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.0039
org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.0019
org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.0038
org.springframework.samples.petclinic.owner.PetController.findOwner,0.0019
org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.0029
org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.0019
org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.0022
org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.0011
org.springframework.samples.petclinic.owner.PetController.findOwner,0.0011
org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.0011
org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.0022
org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.0022
org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.0017
org.springframework.samples.petclinic.owner.PetController.findOwner,0.0017
org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.0026
org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.0026
org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.0038
org.springframework.samples.petclinic.owner.PetController.findOwner,0.0025
org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.0025
org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.0050
org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.0050
org.springframework.samples.petclinic.owner.PetController.findOwner,0.0013
org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.0164
org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.0025
org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.0050
org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.0033
org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName,0.0066
org.springframework.samples.petclinic.owner.OwnerController.setAllowedFields,0.0017
org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.0017
org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.0066
org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.0033
org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.0017
org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.0083
org.springframework.samples.petclinic.owner.PetController.findOwner,0.0033
org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.0066
org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.0013
org.springframework.samples.petclinic.owner.PetController.populatePetTypes,0.0013
org.springframework.samples.petclinic.owner.PetController.findOwner,0.0040
org.springframework.samples.petclinic.vet.VetController.findPaginated,0.0013
org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.0053
