org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.0018
org.springframework.samples.petclinic.owner.Visit.<init>,0.0018
org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName,0.0018
org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.0036
org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.0035
org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName,0.0035
org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.0027
org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.0014
org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.0020
org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.0060
org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.0036
org.springframework.samples.petclinic.owner.PetController.findOwner,0.0018
org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.0036
org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.0018
org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName,0.0042
org.springframework.samples.petclinic.owner.PetController.populatePetTypes,0.0015
org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.0015
org.springframework.samples.petclinic.owner.PetController.findOwner,0.0047
org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName,0.0023
org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.0023
org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.0047
org.springframework.samples.petclinic.owner.PetController.populatePetTypes,0.0016
org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.0032
org.springframework.samples.petclinic.owner.PetController.findOwner,0.0016
org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.0016
org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.0016
org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName,0.0032
