sun.nio.ch.Net.accept,0.0000
org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.0001
org.springframework.core.convert.TypeDescriptor.equals,0.0001
org.hibernate.query.sqm.internal.AbstractSqmSelectionQuery.unnamedParameterIndices,0.0001
org.apache.catalina.connector.OutputBuffer.write,0.0001
jdk.internal.misc.Unsafe.park,0.0001
org.springframework.boot.loader.net.protocol.jar.UrlJarFiles.cacheIfAbsent,0.0000
java.util.concurrent.ConcurrentHashMap.get,0.0000
java.lang.invoke.LambdaForm$MH/0x0000000026ba4000.invokeExact_MT,0.0000
org.springframework.data.repository.core.support.RepositoryMethodInvoker$RepositoryMethodInvocationCaptor.captureInvocationOn,0.0000
org.springframework.core.MethodParameter.<init>,0.0000
java.util.IdentityHashMap.get,0.0000
java.lang.Thread.dumpThreads,0.4564
org.hibernate.type.EntityType.getIdentifierOrUniqueKeyType,0.0001
java.util.Arrays.binarySearch0,0.0001
java.lang.String.valueOf,0.0001
java.util.ArrayList.indexOfRange,0.0001
jdk.internal.misc.Unsafe.allocateInstance,0.0001
org.hibernate.sql.exec.internal.AbstractJdbcParameter.bindParameterValue,0.0001
jdk.proxy2.$Proxy151.annotationType,0.0001
java.lang.String.regionMatches,0.0001
org.apache.coyote.http11.filters.ChunkedOutputFilter.doWrite,0.0000
java.net.URL.<init>,0.0000
org.thymeleaf.processor.element.AbstractElementTagProcessor.process,0.0000
java.util.stream.MatchOps$1MatchSink.accept,0.0000
org.hibernate.loader.internal.IdentifierLoadAccessImpl.isLoadByIdComplianceEnabled,0.0000
jdk.internal.misc.Unsafe.park,0.0000
java.lang.invoke.DirectMethodHandle$Holder.invokeVirtual,0.0001
org.hibernate.tuple.entity.EntityMetamodel.hasPreInsertGeneratedValues,0.0001
java.net.URL.<init>,0.0001
org.hibernate.type.descriptor.jdbc.BasicExtractor.extract,0.0001
org.springframework.core.annotation.AttributeMethods.canLoad,0.0001
java.lang.Class.getConstantPool,0.0001
java.lang.StringLatin1.regionMatchesCI,0.0001
jakarta.servlet.ServletRequestWrapper.getCharacterEncoding,0.0001
sun.nio.ch.WEPoll.wait,0.0361
sun.nio.ch.SocketChannelImpl.tryClose,0.0004
org.springframework.boot.loader.jar.NestedJarFile.hasEntry,0.0000
org.springframework.data.repository.core.support.RepositoryComposition.invoke,0.0000
org.springframework.util.ObjectUtils.nullSafeEquals,0.0000
org.thymeleaf.context.WebEngineContext.decreaseLevel,0.0000
jdk.internal.misc.Unsafe.park,0.0000
java.lang.ThreadLocal$ThreadLocalMap.getEntryAfterMiss,0.0001
java.util.Arrays.binarySearch0,0.0001
java.time.LocalDate.now,0.0001
org.springframework.expression.spel.ast.CompoundExpression.getValueRef,0.0001
org.hibernate.event.internal.AbstractFlushingEventListener.createOrReuseEventInstance,0.0001
sun.nio.ch.SocketChannelImpl.implRead,0.0001
org.hibernate.internal.SessionImpl.getInitialFlushMode,0.0001
org.springframework.boot.loader.net.protocol.jar.UrlJarFiles$Cache.get,0.0001
org.springframework.expression.spel.ast.AccessorUtils.getAccessorsToTry,0.0001
java.lang.ThreadLocal$ThreadLocalMap.expungeStaleEntry,0.0001
org.springframework.expression.spel.ast.MethodReference.getValueInternal,0.0002
org.springframework.boot.loader.jar.NestedJarFile.hasEntry,0.0002
org.thymeleaf.context.AbstractEngineContext.getTemplateMode,0.0002
org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl.closeAll,0.0002
java.net.URL.<init>,0.0002
jdk.internal.reflect.ConstantPool.getUTF8At0,0.0002
org.hibernate.event.internal.FlushVisitor.processCollection,0.0002
java.lang.StringLatin1.regionMatchesCI,0.0002
org.hibernate.engine.internal.Cascade.cascade,0.0002
org.springframework.web.util.pattern.PathPattern$MatchingContext.pathElementValue,0.0002
jdk.internal.misc.Unsafe.park,0.0002
org.h2.command.query.Query.isUpdatedInCurrentTransaction,0.0002
org.thymeleaf.engine.ProcessorTemplateHandler.handleText,0.0000
java.lang.reflect.AccessibleObject.getAnnotations,0.0000
org.springframework.boot.loader.net.protocol.jar.UrlJarFiles$Cache.get,0.0000
jdk.internal.misc.Unsafe.park,0.0000
jakarta.persistence.spi.PersistenceProviderResolverHolder$DefaultPersistenceProviderResolver.getPersistenceProviders,0.0001
org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.getDataBinderFactory,0.0001
ch.qos.logback.classic.LoggerContext.getTurboFilterChainDecision_0_3OrMore,0.0001
org.hibernate.type.EntityType.replace,0.0001
org.h2.command.dml.Update.update,0.0001
org.h2.mvstore.Page$Leaf.expand,0.0001
org.hibernate.action.internal.EntityIdentityInsertAction.execute,0.0001
jdk.internal.misc.Unsafe.park,0.0001
java.lang.ref.Reference.waitForReferencePendingList,0.0000
